Long_Entrada,Tiempo_ms,Tipo
11,0.014925,Random
11,0.007213,Random
11,0.006814,Random
11,0.003934,Random
11,0.002322,Random
11,0.004332,Random
11,0.005737,Random
11,0.012457,Random
11,0.003009,Random
11,0.0036,Random
11,0.007507,Random
11,0.002485,Random
11,0.00858,Random
11,0.011788,Random
11,0.005364,Random
11,0.004327,Random
11,0.008079,Random
11,0.008329,Random
11,0.009634,Random
11,0.004141,Random
11,0.011614,Random
11,0.016564,Random
11,0.009746,Random
11,0.004825,Random
11,0.010374,Random
11,0.016359,Random
11,0.006349,Random
11,0.004053,Random
11,0.003012,Random
11,0.004699,Random
11,0.002372,Random
11,0.003568,Random
11,0.010449,Random
11,0.005176,Random
11,0.005015,Random
11,0.010227,Random
11,0.004024,Random
12,0.00534,Random
12,0.014197,Random
12,0.016137,Random
12,0.007827,Random
12,0.00851,Random
12,0.006626,Random
12,0.022877,Random
12,0.016488,Random
12,0.003142,Random
12,0.015673,Random
12,0.004642,Random
12,0.004716,Random
12,0.021844,Random
12,0.015846,Random
12,0.006044,Random
12,0.015363,Random
12,0.005965,Random
12,0.004814,Random
12,0.007865,Random
12,0.010958,Random
12,0.010196,Random
12,0.009507,Random
12,0.011755,Random
12,0.014703,Random
12,0.018986,Random
12,0.003631,Random
12,0.009865,Random
12,0.010875,Random
12,0.006359,Random
12,0.004274,Random
12,0.009463,Random
12,0.009788,Random
12,0.021067,Random
12,0.023835,Random
12,0.017945,Random
12,0.015342,Random
12,0.020336,Random
12,0.009059,Random
12,0.014131,Random
12,0.010757,Random
13,0.007544,Random
13,0.011291,Random
13,0.005408,Random
13,0.009843,Random
13,0.023123,Random
13,0.009375,Random
13,0.029168,Random
13,0.011125,Random
13,0.012977,Random
13,0.014736,Random
13,0.016849,Random
13,0.006116,Random
13,0.012975,Random
13,0.0274,Random
13,0.00861,Random
13,0.016415,Random
13,0.009389,Random
13,0.011241,Random
13,0.024725,Random
13,0.022273,Random
13,0.004355,Random
13,0.017163,Random
13,0.021599,Random
13,0.013189,Random
13,0.006741,Random
13,0.013552,Random
13,0.022936,Random
13,0.00838,Random
13,0.006815,Random
13,0.025883,Random
13,0.004286,Random
13,0.019521,Random
13,0.016282,Random
13,0.025109,Random
